City_ID,City,Country,Lat,Long,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
700,Tessalit,ML,20.1986,1.0114,79.25,53,91,1.48,overcast clouds
701,Dunmore Town,BS,25.5,-76.65,82.49,74,2,9.01,clear sky
702,Tarakan,ID,3.3,117.6333,80.1,89,40,3.44,scattered clouds
703,Quirinopolis,BR,-18.4483,-50.4517,75.97,61,27,5.32,scattered clouds
704,Port Augusta,AU,-32.5,137.7667,79.43,21,100,1.81,overcast clouds
705,Sumbe,AO,-11.2061,13.8437,71.78,90,65,7.14,broken clouds
706,Acarau,BR,-2.8856,-40.12,77.72,84,51,17.11,broken clouds
707,Zhongshu,CN,24.5167,103.7667,70.12,77,99,4.34,overcast clouds
708,Tiznit,MA,29.5833,-9.5,69.42,42,1,1.99,clear sky
709,Derzhavinsk,KZ,51.1,66.3167,35.91,39,3,8.86,clear sky
710,Council Bluffs,US,41.2619,-95.8608,66.76,52,0,4.61,clear sky
